name,owner,stars,status,description,topics,tags
obsidian-pomodoro-timer,eatgrass,185,200,A pomodoro timer that helps manage your daily focus,obsidian-plugin;pomodoro;time-management;timer,other
obsidian-vim-im-control,hideakitai,17,200,"Obsidian plugin to switch Input Method when ""InsertLeave"" and ""InsertEnter"". Supports macOS, Windows, and Linux.",,other
obsidian-global-proxy,windingblack,103,200,🚀 Obsidian Global Proxy is an Obsidian plugin that makes it easy to configure web proxies and use proxies throughout Obsidian.,,other
obsidian-subdivider,MediosZ,14,200,"Subdivider converts your notes into nested folders, automatically creating separate files for each subheading.",obsidian,note-taking
obsidian-image-helper,byfun,3,200,Context menu to convert a image to another format in reading view in Obsidian.md ,,other
obsidian-highlight-helper,byfun,2,200,Helper to collect highlight in Obsidian,,other
LightRead-master,flyer1b,1,200,,,other
obsidian-intelligence,ransurf,20,200,,,other
obsidian-neighbouring-files-plugin,FabianUntermoser,20,200,Obsidian Plugin to navigate to the next and previous file in the current directory,obsidian-plugin,other
obsidian-chronostory,jonzfisher,9,200,Obsidian plugin for creating a storyclock,,other
obsidian-local-gpt,pfrankov,514,200,Local Ollama and OpenAI-like GPT's assistance for maximum privacy and offline access,,other
obsidian-meals,tmayoff,21,200,A meal plan & recipe manager plugin for Obsidian,,other
obsidian-emoji-autocomplete,KraXen72,24,200,Emoji Shortcodes Autocomplete for Obsidian,,other
obsidian-openasmd,kursad-k,6,200,open and edit preferred formats as markdown in Obsidian,,note-taking
obsidian-ribbon-divider,andrewmcgivery,17,200,A plugin for Obsidian.MD that allows you to add dividers to the ribbon to space out your icons.,,other
obsidian-hill-charts,stufro,11,200,Add Hill Charts to your Obsidian notes.,,note-taking
obsidian-ollama-chat,brumik,163,200,A plugin for chatting with you obsidian notes trough local Ollama LLM instead of Chat GTP.,,note-taking
obsidian-canvas-card-bg-remover,luxmargos,6,200,"This Obsidian plugin allows you to make the background of cards transparent in the Canvas for specific embed types, including Image (png), Canvas, and even Markdown.",javascript;obsidian-plugin;typescript;obsidian-md;obsidian,note-taking
obsidian-latex-ocr,lucasvanmol,112,200,Generate LaTeX equations from images in your clipboard or vault,,other
obsidian-object-writer,IagoGrah,3,200,Object writing plugin for Obsidian.md (https://obsidian.md).,,other
obsidian-task-status,vburzynski,30,200,Quickly change any task status in Obsidian. The searchable modal enables a more dynamic and indiscriminate workflow when you need to change your checkbox markers.,,productivity
obsidian-strip-internal-links,adiron,3,200,A simple Obsidian plugin to strip internal links from files,,other
obsidian-git-file-explorer,MateusMolina,23,200,,,other
youtube-template,sundevista,36,200,📺 A plugin that would help you to fetch YouTube videos data into your vault.,obsidian;obsidian-md;obsidian-plugin;plugin;template,other
obsidian-copy-image-plugin,felipe-ds-lima,11,200,Easily copy image to clipboard by right clicking image.,,other
obsidian-widgets,rafaelveiga,96,200,Add cool widgets to your notes or your dashboard in Obsidian,obsidian;obsidian-md;obsidian-plugin;obsidian-plugins,note-taking
obsidian-metadata-hider,Benature,20,200,Hide metadata property if its value is empty,,other
obsidian-latexocr,JackBarker7,3,200,,,other
obsidian-reference-generator,kadisonm,24,200,"[DEPRECATED] An Obsidian plugin that turns links into bibliographies in styles like Harvard, MLA, APA, and more.",deprecated;unmaintained;inactive,other
obsidian-additional-icons,matthewturk,6,200,Add additional iconsets to Obsidian,,other
extended-task-lists,joeriddles,11,200,Extended Markdown support for task lists in Obsidian.,,note-taking;productivity
obsidian-CtrlXA,nbossard,5,200,"The equivalent in Obsidian of Vim Ctrl X-A. But supercharged with lists of various items : days, months, ...",,other
obsidian-githobs,GabAlpha,24,200,Use Obsidian as Github issue editor! A simple plugin to create Github issues directly from Obsidian with logic taken from Git,github;issue;obsidian-plugin;obsidian;obsidian-md,other
obsidian-soundscapes,andrewmcgivery,67,200,"A plugin for Obsidian.MD that adds a music/ambiance player to the status bar to play Lofi beats, nature sounds, ambiance, relaxing music, and more.",lofi;lofi-music;obsidian;obsidian-md;obsidian-plugin,other
obsidian-paste-from-history,Karakaz,7,200,Obsidian plugin that adds the ability to paste text from Obsidian's clipboard history.,,other
obsidian-instapaper,Instapaper,50,200,Official Instapaper plugin for Obsidian,instapaper;obsidian;obsidian-plugin,other
obsidian-full-screen-cross-platform-plugin,DonkeyPacific,5,200,Fullscreen toggle plugin across all platforms for Obsidian.,fullscreen;obsidian;plugins,other
obsidian-pkvs,iamrecursion,18,200,A persistent key-value store for use in Obsidian scripting.,javascript;javascript-library;obsidian;obsidian-plugin,other
settings-profiles-obsidian-plugin,4Source,80,200,"This is a plugin for Obsidian (https://obsidian.md). Allows you to create various global settings profiles. You can sync them between different vaults. To keep all your settings in sync, you'll never have to manually adjust them again for every vault you have or create in the future.",obsidian;obsidian-plugin;obsidian-md,integration
obsidian-font-size,RyotaUshio,9,200,An Obsidian.md plugin to adjust font size via commands.,obsidian;obsidian-plugin,other
obsidian-create-task,simonknittel,12,200,Create tasks faster from anywhere.,obsidian;react;typescript;obsidian-plugin,productivity
obsidian-timeline-schedule,Ebonsignori,16,200,"Inline timelines generated from human-readable time strings, e.g. 'Walk dog (30min)' in a ```schedule codeblock.",,other
obsidian-plugin-cursor-goaway,liuxingyu521,6,200,make cursor goaway after open a text file,,other
obsidian-continuous-mode,gasparschott,118,200,"Displays all open notes in a tab group as if they were a continuous scrollable document (sometimes called ""Scrivenings mode""). Open all notes in Continuous Mode from a folder, search results, or links in a file or Dataview/query block; use arrow keys to navigate between notes; display notes in ""Compact Mode"" similar to Evernote or Bear; more.",files;multiple-files;notes;obsidian;plugin,note-taking
MultiStateCheckBoxSwitcher,KubaMiszcz,10,200,,,other
relay-md-obsidian-plugin,relay-md,0,404,,,other
obsidian-insighta,HongjianTang,17,200,"InsightA is an Obsidian plugin, can transform long articles into concise, atomic notes, and create well-organized Map of Content (MOC) for notes using LLM. This tool is ideal for anyone aiming to distill complex information into structured, interconnected notes, drawing inspiration from the Zettelkasten method.",ai;llm;obsidian;obsidian-plugin,note-taking
obsidian-single-file-daily-notes,pranavmangal,22,200,An Obsidian plugin to create and manage daily notes in a single file,obsidian;obsidian-md;obsidian-plugin;journal;notes,note-taking
obsidian-apple-books-highlights-plugin,bandantonio,82,200,Import highlights and notes from your Apple Books to Obsidian,apple-books;highlights;ibooks;ibooks-annotations;ibooks-highlights,note-taking
obsidian-rss-copyist,aoout,35,200,Get the RSS articles as notes.,obsidian;obsidian-md;obsidian-plugin;rss,note-taking
obsidian-orgmode-cm6,BBazard,93,200,Orgmode plugin for Obsidian,org-mode;orgmode;obsidian,other
obsidianvkupdatenotifier,filichev-evgeny,3,200,,,other
pinyin-replacer,LarrySAL,3,200,Simple plugin to use the pinyin tones in obsidian without having to install extra keyboard layouts. ,,other
obsidian-markline,hotoo,32,200,Markline: Markdown timeline view in Obsidian.,obsidian;obsidian-community;obsidian-plugin;obsidian-publish;obsidianmd,note-taking
youtube-video-summarizer,ozdemir08,43,200,,,other
UseSemaLogic,MM-GO,4,200,SemaLogic-Plugin for Obsidian,,other
obsidian-nested-daily-todos,thomasbrezinski,7,200,A plugin for Obsidian will parse previous Daily Notes for incomplete todos and add them to today's Daily Note. It supports grouping the todos by section and supports alternative checkbox states and nested todos.,,note-taking;productivity
obsidian-root-folder-context-menu,mnaoumov,4,200,Obsidian Plugin that enables context menu for vault root folder,obsidian;obsidian-md;obsidian-plugin,other
obsidian-daily-note-creator,mario-holubar,7,200,Automatically creates missing daily notes.,obsidian-plugin,note-taking
ObsidianFastimer,vkostyanetsky,3,200,Intermittent fasting tracker plugin for Obsidian,fasting;obsidian-plugin;weight-loss,other
obsidian-beautitab,andrewmcgivery,149,200,"A plugin for Obsidian.MD that creates a customizable new tab view with beautiful backgrounds, quotes, search, and more.",,other
obsidian-consecutive-lists,jtucker2,4,200,,,other
obsidian-alt-click-to-copy,veersheth,2,200,,,other
obsidian-hatena,takmatsukawa,9,200,,,other
obsidian-enzyme,jshph,39,200,Digest your Obsidian notes,,note-taking
obsidian-icloud-contacts,Trulsaa,24,200,Obsidian plugin that imports contacts from iCloud and manages a note for each contact.,contacts;icloud;icloud-contacts;icloud-sync;obsidian-md,note-taking
obsidian-dynamic-text-concealer,mattcoleanderson,10,200,Obsidian.md Plugin to conceal or replace user configured text patterns in Live Preview and Read Mode.,,other
obsidian-timelines,seanlowe,72,200,Create a timeline view of all notes with the specified combination of tags,,note-taking
obsidian-gemini-assistant,eatgrass,54,200,Your AI assistant in obsidian,,other
obsidian-canvas-dailynote,andrewmcgivery,14,200,A plugin for Obsidian that allows you to add a daily note node to the canvas that will always show todays note.,,note-taking
obsidian-contribution-graph,vran-dev,344,200,"generate interactive gitxxx style contribution graph for obsidian, use it to track your goals, habits, or anything else you want to track.",obsidian;obsidian-plugin,other
obsidian-journal,srg-kostyrko,257,200,,,other
obsidian-mathematica-plot,MarcosNicolau,20,200,Insert functions on Obsidian using Wolfram Mathematica! ,obsidian;obsidian-plugin;wolfram-mathematica;math,other
obsidian-evernote-decryptor,rcmdnk,3,200,Obsidian Plugin for encrypted data imported from Evernote,encryption-decryption;obsidian;plugin;typescript,note-taking
arrows,artisticat1,68,200,"Draw arrows across different parts of your notes, similar to on paper",,note-taking
obsidian-outline-plus,RyotaUshio,5,200,,,other
Obsidian-Better-Order-List,Quorafind,7,200,,,other
obsidian-templayted-daily-notes,digitorum,1,200,Allow to create templayted daily note in specific folder,,note-taking
obsidian-aloud-tts,adrianlyjak,43,200,,hacktoberfest;mobx;obsidian;react;tts,other
obsidian-better-export-pdf,l1xnan,514,200,Obsidian PDF export enhancement plugin,obsidian-plugin;pdf,other
days-since-obsidian,gndclouds,7,200,A plugin to show the number of days since a given date.,obsidian-plugin,other
my-bible-obsidian-plugin,GsLogiMaker,37,200,Your own customization bible in your personal vault!,bible;obsidian-plugin,other
bibleLinkerPro,Floydv149,24,200,,,other
obsidian-protected-note,mmiksaa,25,200,Plugin for Obsidian ,,other
obsidian-statusbar-organizer,Opisek,26,200,Arrange and hide status bar elements.,,other
obsidian-image-inline,ZackaryW,37,200,convert images into base64 encoded strings and embed them directly within your notes,,note-taking
task-list,ted-marozzi,10,200,A simple obsidian plugin enabling better task management via lists.,,productivity
obsidian-share-my-plugin-list,Benature,29,200,Share the obsidian plugins that is using currently,,other
Obsidian-Plugin-GPG-Inline-Encrypt,lajg-dev,15,200,Obsidian Plugin GPG Inline Encrypt,,other
obsidian-Smart2Brain,your-papa,902,200,An Obsidian plugin to interact with your privacy focused AI-Assistant making your second brain even smarter!,ai;obsidian-md;obsidian-plugin;chatgpt;embeddings,other
Obsidian-GitHub-Sync,kevinmkchin,193,200,Sync Obsidian vault to personal GitHub,,integration
kindle_html_importer,l2xu,3,200,,,other
snsvrno-short-tags,snsvrno,11,200,Configurable Obsidian plugin that hides parent tags.,obsidian-md;obsidian-plugin,other
Journalyst,Justin-Arnold,15,200,,,other
obsidian-wypst,0xbolt,51,200,"High quality rendering of Typst in Obsidian, powered by wypst.",math-typesetting;obsidian;typst;wypst,other
Obsidian-TV-Tracker,Shreshth-mehra,15,200,Movie and Tv show tracker plugin for Obsidian,,other
AutogenObsidianPlugin,AidanTilgner,12,200,A plugin to use a language model to fill in parts of notes.,ai;generative-ai;obsidian;obsidian-plugin,note-taking
obsidian-broken-links,ipshing,26,200,,,other
obsidian_image_collector,tdaykin,9,200,,,other
obsidian-frontmatter-viewmode,AlexDavies8,15,200,Use YAML frontmatter to specify a view mode per note.,,note-taking
obsidian-wordwise-plugin,ckt1031,38,200,Writing companion for AI content generation.,chatgpt;gpt;gpt-3;obsidian;obsidian-md,other
obsidian-git-integration,noradroid,4,200,Obsidian plugin to add git integration,,integration
obsidian-github-link,nathonius,40,200,,,other
obsidian-simple-file-push,huedaya,5,200,Simple file push blog plugin,,other
obsidian-paste-transform,rekby,7,200,,,other
obsidian-memorylane-plugin,bangca85,11,200,"Relive and celebrate your life's milestones on a personal, interactive timeline. A nostalgic journey through your history with anniversary reminders and cherished memories.",,other
copy-as-source,gapmiss,4,200,Select and copy source HTML in reading view in Obsidian.md,obsidian;obsidian-md;obsidian-plugin;view-source,other
alfonso-money-manager-obsidian,smartlife-gpt,7,200,This is the repository for the obsidian plugin of the Alfonso Money Manager mobile application,,other
obsidian-pdf-plus,RyotaUshio,1518,200,PDF++: the most Obsidian-native PDF annotation & viewing tool ever. Comes with optional Vim keybindings.,obsidian;pdf;pdf-annotation;pdf-editor;pdf-generation,other
obsidian-go-up,JinmuGo,4,200,"Quickly navigate to a specified ""parent"" page",obsidian;obsidian-plugin,other
obsidian-format-with-prettier,alexgavrusev,17,200,Format files in your Obsidian vault using Prettier,,other
obsidian-image-magician-plugin,luxmargos,29,200,This is a plugin for Obsidian (https://obsidian.md). Supports viewing and exporting various image formats using ImageMagick.,exporter;image;image-processing;javascript;obsidian,other
obsidian-graphs,DylanHojnoski,74,200,Plugin for Obsidian that renders interactive graphs from YAML.,jsxgraph;obsidian-plugin,other
obsidian-card-note,cycsd,32,200,Help you extract your thoughts more quickly in canvas,obsidian-plugin,other
obsidian-image-inserter,jdholtz,4,200,Add images from the file system into Obsidian notes through a built-in file explorer,,note-taking
Graph-Link-Types,natefrisch01,111,200,Link types for Obsidian graph view.,obsidian-graph;obsidian-plugin;obsidian-plugins,other
obsidian-codescript-toolkit,mnaoumov,60,200,Plugin for Obsidian that allows to do a lot of things with JavaScript/TypeScript scripts from inside the Obsidian itself,javascript;obsidian;plugin;typescript;obsidian-md,other
Obsidian-Auto-Definition-Link,nmcarp99,9,200,This is a plugin for Obsidian to automatically create links to blocks in your vault,obsidian;obsidian-md;obsidian-plugin,other
obsidian-chord-sheets,olvidalo,95,200,"Work with chord sheets (chords over lyrics or inline in brackets) in Obsidian: Chord diagrams for guitar, ukulele and mandolin, transpose, autoscroll and more. Works in Live Preview and reading mode.",chords;guitar;lyrics;music;obsidian,other
obsidian-enhanced-tables,pistacchio,39,200,A plugin for Obsidian to add advanced controls (like sorting and filtering) to standard markup tables,,other
folders2graph,ratibus11,29,200,Display your Obsidian vault folder structure into your graphs.,,other
lean-syntax-highlight,tomaz1502,6,200,A plugin for Obsidian that provides syntax highlight for Lean.,,other
obsidian-ai-tagger,lucagrippa,111,200,Simplify tagging in Obsidian. Instantly analyze and tag your document with one click for efficient note organization. ,obsidian-md;obsidian-plugin;openai;ai;llm,note-taking
obsidian-quiz-generator,ECuiDev,142,200,"Generate interactive flashcards from your notes using models from OpenAI (ChatGPT), Google (Gemini), Ollama (local LLMs), and more. Or manually create your own to use with the quiz UI.",chatgpt;education;flashcards;learning;obsidian,note-taking
obsidian-plugin-goban-sgf,StinsonZhao,13,200,Obsidian plugin for recording Go games (SGF format goban),,other
obsidian-display-relative-path-img,dyc2424748461,7,200,Display the relative path image referenced by <img> in Obsidian without altering the original document,,other
obsidian-metadata-icon,Benature,10,200,change metadata entry icon,,other
note-companion,different-ai,675,200,Note Companion: AI assistant for Obsidian that goes beyond just a chat. (prev File Organizer 2000),gpt;obsidian;ocr,note-taking
obsidian-spotify,Darren-project,21,200,Spotify api in obsidian,,integration
pf2e-statblock-for-obsidian,pixley,17,200,"Allows Obsidian to render Pathfinder 2e statblocks cleanly, using only Markdown-based syntax.",,note-taking
obsidian-canvas-link-optimizer,Qbject,19,200,An Obsidian plugin that optimizes canvas links by displaying a page thumbnail.,obsidian;obsidian-md;obsidian-plugin;typescript,other
obsidian-inline-admonitions,scottTomaszewski,30,200,,,other
obsidian-filtered-opener,Balibaloo,8,200,Sets of notes defined by filters to open notes.,,note-taking
todoist-review,imcauley,1,200,,,other
obsidian-image-to-text-ocr,dario-baumberger,9,200,Convert a image in your note to text.,md;obsidian;obsidian-md;obsidian-plugin;ocr,note-taking
Obsidian-BreakPage,corentin-godefroy,8,200,Plugin for obsidian that adding shortcuts to create breakpages for pdf exports.,,other
obsidian-tiff-viewer,ullmannJan,0,200,An obsidian plugin to easily convert tiff files to png so that they can be displayed in obsidian,,other
obsidian-seafile,conql,36,200,,,other
select-and-complete,macro21KGB,3,200,A really simple and easy to use AI completion for Obsidian,ai;autocompletion;hacktoberfest;obsidian;obsidian-plugin,other
obsidian-plugin-reloader,Benature,6,200,manual reload plugins,,other
obsidian-track-a-lot-plugin,revolter,12,200,This is a tracker plugin for Obsidian,obsidian;obsidian-plugin;plugin,other
ego-rock,echo-bravo-yahoo,8,200,An obsidian plugin that implements a basic taskwarrior UI for listing and modifying tasks.,,productivity
obsidian-augmented-canvas,MetaCorp,102,200,Supercharge your Obsidian canvas experience with AI features.,obsidian;obsidian-md;obsidian-plugin,other
ChatGPT-Prompt-Plugin-For-Obsidian,Coduhuey,7,200,,,other
obsidian-canvas-mindmap,tim-smart,19,200,,,other
obsidian-advanced-canvas,Developer-Mike,814,200,"⚡ Supercharge your canvas experience! Graph view integration and unlimited styling options empower flowcharts, dynamic presentations, and interconnected knowledge. ",obsidian;obsidian-md;obsidian-plugin;obsidian-plugins;obsidian-canvas,integration
obsidian-quadro,chrisgrieser,95,200,"Obsidian Plugin for social-scientific Qualitative Data Analysis (QDA). An open alternative to MAXQDA and atlas.ti, using Markdown to store data and research codes.",grounded-theory;obsidian-plugin;qualitative-data-analysis;qualitative-content-analysis,note-taking
obsidian-enhanced-annotations,ycnmhd,67,200,,annotations;obsidian-plugin;comments;highlights,other
obsidian-pomodoro-widget,gvvim,10,200,A plugin for ObsidianMD that adds a pomodoro timer widget. Get it from the Community plugins tab.,,other
obsidian-yesterday,dominikmayer,22,200,Obsidian plugin providing Yesterday journaling support,,note-taking
obsidian-to-gitlab-wiki,jrabmer,6,200,,,other
obsidian-mblog,kingwrcy,4,200,,,other
obsidian-text-focus-plugin,usysrc,4,200,Focus the text area when opening a new note.,,note-taking
obsidian-tab-shifter,jsrozner,10,200,,,other
alias-management,WithMarcel,8,200,Identify duplicate notes based on similar aliases and filenames in Obsidian.,,note-taking
obsidian-historica,nhannht,37,200,Not (smart) to help you create your timeline in obsidian like a ... bro,,other
obsidian-date-inserter,namikaze-40p,12,200,This is an Obsidian plugin which can insert a date at the cursor position using a calendar.,,note-taking
obsidian-tekken-notation,OpTi9,15,200,Renders Tekken Notation in Obsidian.,,other
Obsidian-MantouAI,ravenSanstete,91,200,MantouAI—— 让Obsidian变身智能助手,ai;ai-assistant;large-language-model;obsidian;obsidian-plugins,other
obsidian-pomodoro-planner,onesvat,4,200,,,other
obsidian-plugin,BookFusion,25,200,BookFusion Obsidian Plugin,obsidian-plugin;digital-garden;note-taking;pkm;productivity,other
mxmind-obsidian,webceoboy,11,200,mxmind for obsidian plugin,,other
obsidian-sidecar-panel,matthewturk,15,200,An experiment in adding a context-dependent panel to Obsidian,,other
diffzip,vrtmrz,28,200,,,other
obsidian-media-notes,jemstelos,120,200,Obsidian plugin that provides best-in-class experience for video note-taking,,note-taking
obsidian-cooklang,rveciana,10,200,,,other
obsidian-local-template-configuration,Balibaloo,13,200,Contextual note templating with value input prompts configured in frontmatter.,obsidian;obsidian-md;obsidian-plugin,note-taking
obsidian-vault-transfer,ImaginaryProgramming,39,200,Transfers a note from one vault to another.,obsidian-md;obsidian-plugin,note-taking
obsidian-movie-search-plugin,Gubchik123,12,200,Obsidian plugin to help you create movie notes.,css;html;javascript;obsidian;obsidian-plugin,note-taking
obsidian-view-count,decaf-dev,19,200,Add view count tracking to your Obsidian vault,obsidian-md;obsidian-plugin;analytics;tracking;view-count,other
obsidian-notice-plugin,juan-miii,2,200,⏱️ Hide Startup Time Notice: An Obsidian plugin that automatically hides the startup time notice.,,other
calendarium,javalent,109,200,The ultimate Obsidian plugin for crafting mind-bending fantasy and sci-fi calendars,,note-taking
obsidian-confluence-sync,kerry,10,200,Obsidian plugin for obsidian confluence sync,,integration
obsidian-persian-calendar,maleknejad,80,200,Persian Calendar for Obsidian.md,obsidian-md;obsidian-plugin,note-taking
obsidian-daily-note-navbar,karstenpedersen,49,200,Adds a daily note navbar to quickly navigate between sequential daily notes in Obsidian.,daily-note;obsidian;obsidian-plugin;periodic-notes,note-taking
orion-publish-plugin,seanrcollings,8,200,,,other
obsidian-gistr,Aetherinox,23,200,"Obsidian.md plugin which allows you to use your notes to embed, create, and update gists for Github and Opengist. Light & dark theme support, create / update public & private gists either manually or with autosave. ",gist;gists;obsidian;obsidian-md;obsidian-notes,note-taking;theme
obsidian-things3-today,wudanyang6,16,200,,,other
obsidian-command-block-list,RyotaUshio,9,200,Hide unwanted commands from the command palette in Obsidian.,,other
Crafty,liolle,13,200,Add tooltip to your obsidian canvas's nodes and navigation between nodes,obsidian;obsidian-plugin;typescript,other
obsidian-color-cycler,tjbrennan,5,200,Plugin for Obsidian to dynamically change the accent color,obsidian-md;obsidian-plugin,other
markmap-to-csv-obsidian,pj4316,3,200,obsidian plugin for conversion from markmap to csv,export-csvfile;markmap;obsidian-plugin,other
ear-training-obsidian-plugin,shiwer,6,200,,,other
obsidian-hugo-codeblock-highlight,aarol,3,200,Highlights lines in code blocks using Hugo's hl_lines syntax,,other
obsidian-canvas-node-screenshot,nullhq,9,200,A node screenshot plugin for Canvas in Obsidian.,,other
obsidian-line-commands,charliecm,11,200,"Adds commands to quickly select, copy, cut, and paste lines under the selection or cursor.",commands;obsidian;obsidian-md;obsidian-plugin;productivity,other
obsidian-title-sync,stroiman,9,200,Obsidian plugin to keep title in markdown synced with tile name,obsidian;obsidian-md;obsidian-plugin,integration;note-taking
obsidian-markdown-media-card,zhouhua,20,200,,,other
Obsidian-canvas-minimap,ifree,34,200,Obsidian canvas minimap,,other
fit,joshuakto,105,200,File gIT (FIT) to sync your files across mobile and desktop devices using GitHub.,git;github;obsidian;obsidian-plugin,integration
obsidian-vlc-bridge,zuluwi,19,200,An Obsidian plugin that lets you control VLC Player via Obsidian and add a timestamped link or snapshot from existing video to your note,obsidian-plugin;video-notes;vlc,note-taking
obsidian-progress-clocks,tokenshift,8,200,Progress clocks and other useful widgets for https://obsidian.md/.,,other
NoteCompanionFolder,vkodocha,7,200,A Obsidian Plugin providing a way to associate a folder to a note,,note-taking
obsidian-tab-selector,namikaze-40p,18,200,This is an Obsidian plugin which can quickly switch tabs in various ways.,,other
obsidian-default-query-in-backlink,Benature,8,200,,,other
obsidian-metafolders,makary-s,23,200,An Obsidian plugin for multidimensional note navigation,obsidian;obsidian-plugin,note-taking
spellcheck-toggler-obsidian-plugin,julzerinos,13,200,A plugin for Obsidian which gives you more control over the red-underline spellcheck behaviour.,codemirror;codemirror6;obsidian;obsidian-plugin;typescript,other
simsapa-obsidian,simsapa,1,200,Simsapa plugin for Obsidian,,other
obsidian_project-browser,daledesilva,67,200,,,other
cicada-sync,adapole,4,200,,,other
verse-of-the-day-for-obsidian,janisringli,5,200,See the Verse of the day from YouVersion directly in your Obsidian Notes,,note-taking
obsidian-plugin-etymology-lookup,clairefro,19,200,Obsidian plugin for looking up the etymology of words in your notes with one click,,note-taking
obsidian-fight-note,Loac,10,200,Obsidian Plugin for shows Tekken notation into an easy-to-read form. ,,other
obsidian-cards-view-plugin,jillro,85,200,Plugin for Obsidian.md. Displays a card view of your notes.,,note-taking
obsidian-swiftlatex-render,gboyd068,7,200,,,other
obsidian-password-protect,Aspharmyx,0,200,,,other
moulinette-obsidian-plugin,SvenWerlen,3,200,Plugin for Obsidian,,other
obsidian-semantic-canvas-plugin,aarongilly,93,200,,,other
crypt-it,remotely-save,3,200,Obsidian plugin allowing users to right click on a file to generate an encryption version of the file using a password.,,other
para-workflower,trucke,6,200,Helpful commands for starting and working in your vault with the PARA method.,,other
lavadocs-obsidian,SaalikLok,0,200,Push docs from Obsidian to Lavadocs,,other
obsidian-kinopoisk-plugin,Alintor,9,200,Obsidian Kinopoisk plugin,,other
obsidian-multilingual,leolazou,16,200,An plugin for Obsidian that translates note names to ease linking across many languages.,,note-taking
obsidian-quick-file-name,Wapply,6,200,This Obsidian plugin generates a note with an random string as file name.,obsidian;obsidian-md;obsidian-plugin,note-taking
obsidian-sticky-heading,imshenshen,38,200,,,other
obsidian-ai-zhipu,TarsLab,23,200,AI-zhipu is an Obsidian plugin that helps you utilize the Zhipu API. 智谱AI obsidian 插件 ,obsidian;prompt-template;zhipuai;glm-4;obsidian-plugin,integration
obsidian-new-tab-plus,Raphlette,35,200,"Allow to open markdown files, graph and canvas in new tab as the default behavior.",,note-taking
back-it-up,hammadxp,4,200,🟣 Quickly make a copy or snapshot of a note in Obsidian.,,note-taking
obsidian-callout-suggestions,cwfryer,20,200,Obsidian Plugin for autocompleting callouts.,,other
obsidian_ai_plugin,Sparky4567,52,200,"Lets to use local llms in your Obsidian Vaults, create new texts from your prompts and crate texts based on your inputs",ai;llm;local;obsidian;ollama,other
obsidian-tag-links,zedseven,4,200,A plugin for Obsidian that allows tags to be opened as links using a hotkey.,,other
notice-logger,gapmiss,5,200,"An Obsidian.md plugin for logging all notices to the developer console, with optional prefix & timestamp.",obsidian;obsidian-md;obsidian-plugin,other
obsidian-buckwalter,amrojjeh,1,200,,,other
obsidian-hemingway-mode,jobedom,10,200,,,other
obsidian-univer,dream-num,119,200,"Create, edit, and view spreadsheets and documents in various formats like Excel and Word directly within your knowledge base.",document;excel;obsidian;obsidian-plugin;spreadsheet,other
obsidian-telegram-inbox,icealtria,42,200,Receive messages from Telegram bots and add them to Obsidian's daily note.,obsidian;obsidian-plugin;telegram;telegram-bot,note-taking
Obsidian-plugin-for-Misskey,minimarimo3,7,200,ObsidianからMisskeyに一行の文章を投稿したりObsidianにMisskeyのノートを埋め込めるようになります。,,other
obsidian-shiki-plugin,mProjectsCode,114,200,,,other
ObsidianFoodiary,vkostyanetsky,23,200,Food tracker plugin for Obsidian,weight-loss;obsidian-plugin,other
noteson-obsidian-plugin,shapkinaa,1,200,Plugin to Obsidian.md,,other
obsidian-ai-summarize,ravenwits,13,200,Easy to use AI Summary tool for your notes in Obsidian,obsidian-plugin,note-taking
livecodes-playground,gapmiss,17,200,Open-source client-side code editor plugin for Obsidian.md - powered by LiveCodes.io,livecodes;playground;code-editor;learn-to-code;obisidian-plugin,other
obsidian-auto-embed,GnoxNahte,28,200,Obsidian plugin to embed websites using simple markdown instead of iframe,obsidian-plugin,note-taking
vare-obsidian-plugin,4Source,11,200,This is a plugin for Obsidian (https://obsidian.md). Allows you to easily manage your plugins and themes inside Obsidian. ,obsidian;obsidian-md;obsidian-plugin,theme
obsidian-hugo-publish,kirito41dd,47,200,"write blog in obsidian, pubulish to hugo site.",hugo;hugo-blog;obsidian;obsidian-plugin,other
obsidian-autoplay-and-loop,Wapply,6,200,This Obsidian plugin auto reproduces content inside notes.,,note-taking
obsidian-mehrmaid,huterguier,39,200,,,other
obsidian-note-toolbar,chrisgurney,507,200,"Create flexible, context-aware toolbars for your notes with this plugin for Obsidian.",obsidian;obsidian-md;obsidian-plugin;toolbar,note-taking
supernote-obsidian-plugin,philips,229,200,"Supernote A5, A5X, A6X, A6X2 (Nomad), and A5X2 (Manta) integration for Obsidian. Generate markdown, capture screen mirror, and more.",eink;obsidian;obsidian-plugin;supernote,integration;note-taking
obsidian-client,cloud-atlas-ai,24,200,Cloud Atlas Obsidian Client,,other
slurp,inhumantsar,229,200,"Slurps webpages and saves them as clean, uncluttered Markdown. Think Pocket, but better.",html-to-markdown;obsidian,note-taking
Obsidian-Current-Folder-Note-Display-Plugin,Caffa,9,200,"Shows notes in the current folder, useful for writing novels",,note-taking
obsidian-reverse-prompter,ryanhalliday,14,200,Let AI generate prompts to keep you writing,obsidian;obsidian-md;obsidian-plugin,other
obsidian-automation,Benature,20,200,,,other
obsidian-click-clack,Acylation,25,200,Simulates typewriter / mechanical keyboard sounds in Obsidian.,obsidian;obsidian-community;obsidian-md;obsidian-plugin;typewriter,other
